date,store_nbr,item_nbr,units
2012-11-30,37,5,50
2012-11-30,37,45,52
2012-11-30,37,53,1
2012-11-30,38,9,83
2012-11-30,38,45,86
2012-11-30,38,52,1
2012-11-30,38,86,1
2012-11-30,38,93,1
2012-11-30,38,98,1
2012-11-30,39,9,1
2012-11-30,39,36,8
2012-11-30,40,5,49
2012-11-30,40,45,66
2012-11-30,40,51,1
2012-11-30,41,16,24
2012-11-30,41,68,52
2012-11-30,41,93,2
2012-11-30,42,5,13
2012-11-30,42,45,55
2012-11-30,42,82,2
2012-11-30,43,16,42
2012-11-30,43,37,14
2012-11-30,44,5,83
2012-11-30,44,68,46
2012-11-30,45,9,19
2012-11-30,45,26,4
2012-12-01,1,9,53
2012-12-01,1,28,8
2012-12-01,1,40,1
2012-12-01,1,51,3
2012-12-01,2,5,118
2012-12-01,3,93,4
2012-12-01,4,9,73
2012-12-01,4,27,15
2012-12-01,4,90,1
2012-12-01,4,101,2
2012-12-01,5,16,30
2012-12-01,5,32,2
2012-12-01,5,37,15
2012-12-01,6,9,95
2012-12-01,6,45,96
2012-12-01,7,23,41
2012-12-01,8,5,31
2012-12-01,8,23,13
2012-12-01,8,93,3
2012-12-01,9,5,63
2012-12-01,9,10,1
2012-12-01,9,42,12
2012-12-01,9,45,104
2012-12-01,10,5,60
2012-12-01,10,21,1
2012-12-01,10,37,16
2012-12-01,10,93,2
2012-12-01,11,9,48
2012-12-01,11,68,79
2012-12-01,11,87,6
2012-12-01,12,16,79
2012-12-01,12,37,23
2012-12-01,12,79,2
2012-12-01,12,93,7
2012-12-01,13,5,102
2012-12-01,13,36,82
2012-12-01,13,46,6
2012-12-01,14,9,6
2012-12-01,14,25,25
2012-12-01,14,33,1
2012-12-01,14,50,2
2012-12-01,15,15,3
2012-12-01,15,17,2
2012-12-01,15,93,2
2012-12-01,16,16,74
2012-12-01,16,50,3
2012-12-01,17,37,88
2012-12-01,17,71,2
2012-12-01,18,5,53
2012-12-01,18,37,21
2012-12-01,18,72,1
2012-12-01,19,16,37
2012-12-01,19,39,2
2012-12-01,19,69,3
2012-12-01,19,75,1
2012-12-01,19,83,15
2012-12-01,20,18,2
2012-12-01,20,41,64
2012-12-01,21,5,69
2012-12-01,21,44,116
2012-12-01,21,91,1
2012-12-01,22,9,77
2012-12-01,22,68,73
2012-12-01,23,5,32
2012-12-01,23,29,1
2012-12-01,23,45,40
2012-12-01,24,6,62
2012-12-01,24,43,67
2012-12-01,24,60,2
2012-12-01,24,97,3
2012-12-01,25,45,123
2012-12-01,25,50,1
2012-12-01,25,81,16
2012-12-01,26,5,91
2012-12-01,26,45,77
2012-12-01,27,9,14
2012-12-01,27,21,4
2012-12-01,27,68,47
2012-12-01,28,5,100
2012-12-01,28,45,101
2012-12-01,29,8,80
2012-12-01,29,41,53
2012-12-01,29,45,99
2012-12-01,30,16,28
2012-12-01,30,65,1
2012-12-01,31,9,94
2012-12-01,31,45,130
2012-12-01,31,67,14
2012-12-01,31,98,1
2012-12-01,32,9,81
2012-12-01,32,45,81
2012-12-01,34,9,66
2012-12-01,34,93,1
2012-12-01,35,16,31
2012-12-01,35,24,4
2012-12-01,35,50,1
2012-12-01,35,66,20
2012-12-01,36,9,35
2012-12-01,36,30,2
2012-12-01,36,44,74
2012-12-01,37,5,56
2012-12-01,37,15,2
2012-12-01,37,45,78
2012-12-01,37,53,2
2012-12-01,38,52,1
2012-12-01,38,98,2
2012-12-01,39,9,23
2012-12-01,39,36,11
2012-12-01,40,5,122
2012-12-01,40,45,110
2012-12-01,41,16,41
2012-12-01,41,68,77
2012-12-01,42,5,115
2012-12-01,42,45,123
2012-12-01,43,16,55
2012-12-01,43,37,24
2012-12-01,43,93,3
2012-12-01,44,5,29
2012-12-01,44,68,47
2012-12-01,44,93,5
2012-12-01,44,94,1
2012-12-01,45,9,46
2012-12-01,45,26,8
2012-12-01,45,34,1
2012-12-01,45,50,4
2012-12-02,1,9,76
2012-12-02,1,28,12
2012-12-02,1,51,1
2012-12-02,1,93,3
2012-12-02,2,5,106
2012-12-02,2,11,3
2012-12-02,2,93,4
2012-12-02,3,45,120
2012-12-02,3,93,5
2012-12-02,4,9,122
2012-12-02,4,27,13
2012-12-02,4,90,2
2012-12-02,5,16,36
2012-12-02,5,37,28
2012-12-02,5,93,2
2012-12-02,6,9,54
2012-12-02,6,45,50
2012-12-02,7,5,69
2012-12-02,7,23,40
2012-12-02,8,5,32
2012-12-02,8,23,4
2012-12-02,8,100,5
2012-12-02,9,5,94
2012-12-02,9,42,2
2012-12-02,9,45,109
2012-12-02,10,37,41
2012-12-02,10,86,1
2012-12-02,11,9,103
2012-12-02,11,68,86
2012-12-02,11,87,3
2012-12-02,12,16,60
2012-12-02,12,37,23
2012-12-02,13,5,43
2012-12-02,13,36,126
2012-12-02,13,46,3
2012-12-02,14,9,36
2012-12-02,14,33,1
2012-12-02,15,5,48
2012-12-02,15,17,1
2012-12-02,16,16,81
2012-12-02,16,50,1
2012-12-02,17,37,74
2012-12-02,18,5,32
2012-12-02,18,37,12
2012-12-02,18,72,2
2012-12-02,19,16,37
2012-12-02,19,69,1
2012-12-02,19,75,4
2012-12-02,19,83,20
2012-12-02,20,18,3
2012-12-02,20,41,54
2012-12-02,21,5,128
2012-12-02,21,44,78
2012-12-02,21,91,1
2012-12-02,22,9,110
2012-12-02,22,68,72
2012-12-02,22,93,1
2012-12-02,23,5,48
2012-12-02,23,29,2
2012-12-02,23,45,57
2012-12-02,24,6,24
2012-12-02,24,43,12
2012-12-02,24,97,1
2012-12-02,25,12,1
2012-12-02,25,45,125
2012-12-02,25,81,18
2012-12-02,26,5,57
2012-12-02,26,45,78
2012-12-02,27,9,63
2012-12-02,27,68,57
2012-12-02,28,5,83
2012-12-02,28,35,2
2012-12-02,28,45,43
2012-12-02,29,8,45
2012-12-02,29,41,49
2012-12-02,29,45,100
2012-12-02,30,16,80
2012-12-02,30,49,1
2012-12-02,30,51,2
2012-12-02,30,65,1
2012-12-02,31,9,77
2012-12-02,31,67,19
2012-12-02,31,98,2
2012-12-02,32,9,58
2012-12-02,32,45,75
2012-12-02,32,58,8
2012-12-02,32,86,2
2012-12-02,33,85,1
2012-12-02,34,9,79
2012-12-02,34,31,2
2012-12-02,34,52,2
2012-12-02,35,16,36
2012-12-02,35,50,2
2012-12-02,35,66,25
2012-12-02,36,9,56
2012-12-02,36,44,81
2012-12-02,37,5,71
2012-12-02,37,15,1
2012-12-02,37,45,88
2012-12-02,37,53,1
2012-12-02,38,9,98
2012-12-02,38,45,133
2012-12-02,38,52,1
2012-12-02,38,98,1
2012-12-02,39,9,16
2012-12-02,39,36,19
2012-12-02,40,5,83
2012-12-02,40,15,1
2012-12-02,40,45,112
2012-12-02,40,51,2
2012-12-02,41,16,51
2012-12-02,41,68,48
2012-12-02,41,93,4
2012-12-02,42,5,80
2012-12-02,42,45,99
2012-12-02,43,16,80
2012-12-02,43,37,30
2012-12-02,43,73,2
2012-12-02,44,5,67
2012-12-02,44,68,66
2012-12-02,44,94,2
2012-12-02,45,9,60
2012-12-02,45,26,6
2012-12-03,1,9,20
2012-12-03,1,28,4
2012-12-03,1,40,2
2012-12-03,1,51,3
2012-12-03,1,89,1
2012-12-03,1,93,2
2012-12-03,2,5,48
2012-12-03,3,5,80
2012-12-03,3,45,86
2012-12-03,4,9,50
2012-12-03,4,27,12
2012-12-03,4,90,1
2012-12-03,5,16,38
2012-12-03,5,20,2
2012-12-03,5,37,13
2012-12-03,5,93,5
2012-12-03,6,9,91
2012-12-03,6,45,65
2012-12-03,7,5,95
2012-12-03,7,23,30
2012-12-03,7,93,1
2012-12-03,8,5,45
2012-12-03,8,23,7
2012-12-03,8,59,1
2012-12-03,8,93,3
2012-12-03,8,100,2
2012-12-03,9,5,47
2012-12-03,9,42,4
2012-12-03,9,45,75
2012-12-03,10,5,93
2012-12-03,10,21,1
2012-12-03,10,37,23
2012-12-03,11,9,99
2012-12-03,11,68,63
2012-12-03,11,87,1
2012-12-03,12,16,44
2012-12-03,12,37,31
2012-12-03,12,79,2
2012-12-03,12,93,7
2012-12-03,13,36,118
2012-12-03,13,46,3
2012-12-03,14,9,40
2012-12-03,14,25,21
2012-12-03,14,33,1
2012-12-03,14,93,2
2012-12-03,15,5,87
2012-12-03,15,17,1
2012-12-03,15,45,103
2012-12-03,16,16,34
2012-12-03,16,50,1
2012-12-03,17,37,82
2012-12-03,18,5,13
2012-12-03,18,37,13
2012-12-03,19,16,17
2012-12-03,19,83,8
2012-12-03,19,93,3
2012-12-03,20,5,74
2012-12-03,20,41,36
2012-12-03,20,93,1
2012-12-03,21,5,49
2012-12-03,21,44,86
2012-12-03,22,9,97
2012-12-03,22,54,2
2012-12-03,22,68,73
2012-12-03,22,93,1
2012-12-03,23,5,52
2012-12-03,23,29,1
2012-12-03,23,45,40
2012-12-03,24,6,110
2012-12-03,24,43,16
2012-12-03,25,45,106
2012-12-03,25,81,13
2012-12-03,26,5,62
2012-12-03,26,45,47
2012-12-03,27,9,39
2012-12-03,27,21,2
2012-12-03,27,68,39
2012-12-03,27,93,1
2012-12-03,28,5,49
2012-12-03,28,35,2
2012-12-03,28,45,50
2012-12-03,29,8,95
2012-12-03,29,41,30
2012-12-03,29,45,84
2012-12-03,30,16,63
2012-12-03,31,9,34
2012-12-03,31,45,77
2012-12-03,31,67,10
2012-12-03,31,93,3
2012-12-03,31,98,2
2012-12-03,32,9,48
2012-12-03,32,19,1
2012-12-03,32,45,66
2012-12-03,33,9,97
2012-12-03,34,9,88
2012-12-03,34,31,1
2012-12-03,34,45,98
2012-12-03,35,16,16
2012-12-03,35,24,5
2012-12-03,35,50,1
2012-12-03,35,66,16
2012-12-03,36,9,87
2012-12-03,36,30,4
2012-12-03,36,44,66
2012-12-03,37,5,46
2012-12-03,37,15,4
2012-12-03,37,45,65
2012-12-03,38,9,89
2012-12-03,38,45,79
2012-12-03,39,9,6
2012-12-03,39,36,11
2012-12-03,40,5,65
2012-12-03,40,45,64
2012-12-03,40,51,2
2012-12-03,41,16,35
2012-12-03,41,68,51
2012-12-03,42,5,48
2012-12-03,42,45,74
2012-12-03,42,82,2
2012-12-03,43,16,69
2012-12-03,43,37,25
2012-12-03,43,73,1
2012-12-03,44,5,25
2012-12-03,44,68,66
2012-12-03,44,94,2
2012-12-03,45,9,34
2012-12-03,45,26,7
2012-12-04,1,9,13
2012-12-04,1,28,5
2012-12-04,1,40,2
2012-12-04,1,51,1
2012-12-04,2,5,83
2012-12-04,2,44,115
2012-12-04,3,5,23
2012-12-04,3,45,60
2012-12-04,4,9,77
2012-12-04,4,27,4
2012-12-04,4,90,1
2012-12-04,4,97,3
2012-12-04,5,16,21
2012-12-04,5,20,1
2012-12-04,5,32,1
2012-12-04,5,37,10
2012-12-04,6,9,90
2012-12-04,6,45,52
2012-12-04,7,5,116
2012-12-04,7,23,21
2012-12-04,7,93,1
2012-12-04,8,5,66
2012-12-04,8,23,7
2012-12-04,8,59,1
2012-12-04,9,5,22
2012-12-04,9,10,1
2012-12-04,9,42,7
2012-12-04,9,45,83
2012-12-04,10,5,98
2012-12-04,10,21,2
2012-12-04,10,37,22
2012-12-04,10,93,2
2012-12-04,11,9,67
2012-12-04,11,68,58
2012-12-04,11,87,1
2012-12-04,12,16,31
2012-12-04,12,37,16
2012-12-04,13,5,45
2012-12-04,13,36,62
2012-12-04,13,46,3
2012-12-04,14,9,4
2012-12-04,14,25,11
2012-12-04,14,33,1
2012-12-04,15,5,67
2012-12-04,15,45,105
2012-12-04,16,16,33
2012-12-04,17,9,78
2012-12-04,17,37,69
2012-12-04,18,5,16
2012-12-04,18,37,10
2012-12-04,19,16,8
2012-12-04,19,75,2
2012-12-04,19,83,10
2012-12-04,19,93,4
2012-12-04,20,5,66
2012-12-04,20,41,52
2012-12-04,20,93,2
2012-12-04,21,5,23
2012-12-04,21,44,61
2012-12-04,22,9,42
2012-12-04,22,68,48
2012-12-04,23,5,18
2012-12-04,23,45,38
2012-12-04,24,6,62
2012-12-04,24,43,33
2012-12-04,25,9,122
2012-12-04,25,45,92
2012-12-04,25,81,8
2012-12-04,26,5,55
2012-12-04,26,45,45
2012-12-04,27,9,76
2012-12-04,27,21,2
2012-12-04,27,68,34
2012-12-04,27,93,4
2012-12-04,28,5,36
2012-12-04,28,35,1
2012-12-04,28,45,44
2012-12-04,29,8,47
2012-12-04,29,41,32
2012-12-04,29,45,67
2012-12-04,30,16,36
2012-12-04,30,65,2
2012-12-04,31,9,67
2012-12-04,31,45,67
2012-12-04,31,67,7
2012-12-04,31,98,2
2012-12-04,32,9,15
2012-12-04,32,19,2
2012-12-04,32,45,61
2012-12-04,32,58,2
2012-12-04,32,93,2
2012-12-04,33,9,86
2012-12-04,34,9,89
2012-12-04,34,45,79
2012-12-04,35,16,37
2012-12-04,35,24,6
2012-12-04,35,66,19
2012-12-04,36,9,36
2012-12-04,36,44,49
2012-12-04,37,5,41
2012-12-04,37,45,60
2012-12-04,38,9,26
2012-12-04,38,45,64
2012-12-04,39,9,18
2012-12-04,39,36,16
2012-12-04,40,5,79
2012-12-04,40,45,67
2012-12-04,40,93,1
2012-12-04,41,16,36
2012-12-04,41,68,47
2012-12-04,41,86,4
2012-12-04,41,93,2
2012-12-04,42,5,53
2012-12-04,42,45,70
2012-12-04,42,82,1
2012-12-04,43,16,60
2012-12-04,43,37,26
2012-12-04,44,5,15
2012-12-04,44,68,44
2012-12-04,45,9,50
2012-12-04,45,26,8
2012-12-05,1,9,25
2012-12-05,1,28,6
2012-12-05,1,40,1
2012-12-05,2,5,51
2012-12-05,3,5,75
2012-12-05,3,45,113
2012-12-05,3,93,5
2012-12-05,4,9,93
2012-12-05,4,27,12
2012-12-05,4,90,1
2012-12-05,5,16,26
2012-12-05,5,37,17
2012-12-05,6,9,129
2012-12-05,6,45,102
2012-12-05,7,5,70
2012-12-05,7,23,16
2012-12-05,8,5,14
2012-12-05,8,23,7
2012-12-05,8,59,2
2012-12-05,9,5,55
2012-12-05,9,42,9
2012-12-05,9,45,76
2012-12-05,10,5,33
2012-12-05,10,37,26
2012-12-05,11,9,41
2012-12-05,11,68,28
2012-12-05,12,16,33
2012-12-05,12,37,21
2012-12-05,12,79,2
2012-12-05,12,93,8
2012-12-05,13,5,106
2012-12-05,13,36,75
2012-12-05,13,46,4
2012-12-05,14,9,14
2012-12-05,14,25,7
2012-12-05,15,5,55
2012-12-05,15,17,3
2012-12-05,15,45,76
2012-12-05,15,49,1
2012-12-05,15,93,4
2012-12-05,16,16,56
2012-12-05,16,50,1
2012-12-05,17,9,92
2012-12-05,17,37,93
2012-12-05,18,5,13
2012-12-05,18,37,9
2012-12-05,19,16,50
2012-12-05,19,75,2
2012-12-05,19,83,13
2012-12-05,20,5,93
2012-12-05,20,18,1
2012-12-05,20,41,65
2012-12-05,21,5,54
2012-12-05,21,44,88
2012-12-05,21,91,2
2012-12-05,22,9,49
2012-12-05,22,54,3
2012-12-05,22,68,58
2012-12-05,23,5,49
2012-12-05,23,29,2
2012-12-05,23,45,53
2012-12-05,24,6,53
2012-12-05,24,43,8
2012-12-05,24,60,2
2012-12-05,24,97,4
2012-12-05,25,12,4
2012-12-05,25,45,95
2012-12-05,25,81,14
2012-12-05,26,5,85
2012-12-05,26,45,73
2012-12-05,27,9,25
2012-12-05,27,68,20
2012-12-05,27,80,1
2012-12-05,27,93,2
2012-12-05,28,5,44
2012-12-05,28,35,4
2012-12-05,28,45,67
2012-12-05,29,8,48
2012-12-05,29,41,47
2012-12-05,29,45,85
2012-12-05,30,16,75
2012-12-05,30,65,1
2012-12-05,31,9,53
2012-12-05,31,45,84
2012-12-05,31,67,11
2012-12-05,31,93,2
2012-12-05,32,9,44
2012-12-05,32,45,43
2012-12-05,32,58,5
2012-12-05,34,9,77
2012-12-05,34,31,1
2012-12-05,34,52,3
2012-12-05,35,16,28
2012-12-05,35,24,1
2012-12-05,35,50,2
2012-12-05,35,66,20
2012-12-05,36,9,29
2012-12-05,36,30,1
2012-12-05,36,44,66
2012-12-05,37,5,45
2012-12-05,37,45,51
2012-12-05,38,45,98
2012-12-05,38,52,2
2012-12-05,39,9,7
2012-12-05,39,36,7
2012-12-05,40,5,46
2012-12-05,40,45,48
2012-12-05,41,16,46
2012-12-05,41,68,27
2012-12-05,41,86,1
2012-12-05,41,93,2
2012-12-05,42,5,77
2012-12-05,42,45,109
2012-12-05,42,82,1
2012-12-05,43,16,47
2012-12-05,43,37,11
2012-12-05,44,5,13
2012-12-05,44,68,72
2012-12-05,44,94,3
2012-12-05,45,9,17
2012-12-05,45,26,1
2012-12-06,1,9,43
2012-12-06,1,28,5
2012-12-06,1,40,1
2012-12-06,1,51,2
2012-12-06,2,5,87
2012-12-06,2,44,112
2012-12-06,3,5,84
2012-12-06,3,45,68
2012-12-06,4,9,103
2012-12-06,4,27,11
2012-12-06,4,101,1
2012-12-06,5,16,25
2012-12-06,5,20,3
2012-12-06,5,37,8
2012-12-06,6,9,47
2012-12-06,6,45,60
2012-12-06,7,5,29
2012-12-06,7,23,28
2012-12-06,7,93,2
2012-12-06,8,5,32
2012-12-06,8,23,8
2012-12-06,8,59,2
2012-12-06,8,93,3
2012-12-06,8,100,1
2012-12-06,9,5,28
2012-12-06,9,42,11
2012-12-06,9,45,68
2012-12-06,9,93,48
2012-12-06,10,5,56
2012-12-06,10,37,16
2012-12-06,10,86,1
2012-12-06,11,9,8
2012-12-06,11,68,58
2012-12-06,11,86,2
2012-12-06,11,87,5
2012-12-06,12,16,40
2012-12-06,12,37,28
2012-12-06,13,5,90
2012-12-06,13,36,101
2012-12-06,13,93,2
2012-12-06,14,9,3
2012-12-06,14,25,12
2012-12-06,14,33,1
2012-12-06,15,5,71
2012-12-06,15,15,4
2012-12-06,15,17,1
2012-12-06,15,45,102
2012-12-06,16,16,30
2012-12-06,17,37,86
2012-12-06,17,71,1
2012-12-06,18,5,21
2012-12-06,18,37,10
2012-12-06,19,16,30
2012-12-06,19,83,10
2012-12-06,20,5,28
2012-12-06,20,41,32
2012-12-06,21,5,14
2012-12-06,21,44,52
2012-12-06,22,9,19
2012-12-06,22,68,49
2012-12-06,22,93,1
2012-12-06,23,5,49
2012-12-06,23,29,1
2012-12-06,23,45,24
2012-12-06,24,6,23
2012-12-06,24,43,21
2012-12-06,25,12,1
2012-12-06,25,45,79
2012-12-06,25,50,1
2012-12-06,25,81,6
2012-12-06,26,5,75
2012-12-06,26,45,52
2012-12-06,27,9,29
2012-12-06,27,21,1
2012-12-06,27,68,24
2012-12-06,27,93,2
2012-12-06,28,5,31
2012-12-06,28,35,2
2012-12-06,28,45,42
2012-12-06,29,8,15
2012-12-06,29,41,25
2012-12-06,29,45,49
2012-12-06,30,16,59
2012-12-06,30,65,2
2012-12-06,31,9,66
2012-12-06,31,45,77
2012-12-06,31,67,3
2012-12-06,32,9,62
2012-12-06,32,45,48
2012-12-06,32,51,1
2012-12-06,32,58,4
2012-12-06,32,93,3
2012-12-06,33,9,99
2012-12-06,34,9,76
2012-12-06,34,45,108
2012-12-06,34,52,4
2012-12-06,35,16,23
2012-12-06,35,24,3
2012-12-06,35,50,1
2012-12-06,35,66,12
2012-12-06,35,93,1
2012-12-06,36,9,25
2012-12-06,36,44,57
2012-12-06,37,5,46
2012-12-06,37,15,2
2012-12-06,37,45,56
2012-12-06,38,9,127
2012-12-06,38,45,93
2012-12-06,38,52,3
2012-12-06,39,9,7
2012-12-06,39,36,16
2012-12-06,40,5,29
2012-12-06,40,15,1
2012-12-06,40,45,57
2012-12-06,41,16,37
2012-12-06,41,68,25
2012-12-06,42,5,41
2012-12-06,42,45,64
2012-12-06,42,82,1
2012-12-06,43,16,58
2012-12-06,43,37,19
2012-12-06,43,93,3
2012-12-06,44,5,7
2012-12-06,44,68,22
2012-12-06,44,94,2
2012-12-06,45,9,8
2012-12-06,45,26,4
2012-12-07,1,9,52
2012-12-07,1,28,2
2012-12-07,1,40,1
2012-12-07,1,51,2
2012-12-07,1,93,3
2012-12-07,2,5,34
2012-12-07,2,44,118
2012-12-07,3,5,71
2012-12-07,3,45,97
2012-12-07,4,9,111
2012-12-07,4,27,3
2012-12-07,4,90,2
2012-12-07,4,97,5
2012-12-07,4,101,2
2012-12-07,5,16,22
2012-12-07,5,20,1
2012-12-07,5,37,12
2012-12-07,5,93,4
2012-12-07,6,9,93
2012-12-07,6,45,88
2012-12-07,7,23,22
2012-12-07,8,5,21
2012-12-07,8,23,10
2012-12-07,8,59,2
2012-12-07,8,100,1
2012-12-07,9,5,33
2012-12-07,9,42,5
2012-12-07,9,45,60
2012-12-07,10,5,65
2012-12-07,10,21,1
2012-12-07,10,37,15
2012-12-07,10,93,4
2012-12-07,11,9,39
2012-12-07,11,68,36
2012-12-07,11,87,2
2012-12-07,12,16,37
2012-12-07,12,37,24
2012-12-07,13,36,75
2012-12-07,13,46,1
2012-12-07,13,93,2
2012-12-07,14,9,39
2012-12-07,14,25,43
2012-12-07,14,33,1
2012-12-07,15,5,48
2012-12-07,15,15,5
2012-12-07,15,17,2
2012-12-07,15,49,6
2012-12-07,15,93,10
2012-12-07,16,16,42
2012-12-07,16,50,1
2012-12-07,17,37,84
2012-12-07,17,71,1
2012-12-07,18,5,18
2012-12-07,18,37,7
2012-12-07,18,72,2
2012-12-07,19,16,45
2012-12-07,19,69,1
2012-12-07,19,83,11
2012-12-07,20,5,84
2012-12-07,20,18,2
2012-12-07,20,41,25
2012-12-07,20,93,1
2012-12-07,21,5,21
2012-12-07,21,44,88
2012-12-07,21,91,1
2012-12-07,22,9,82
2012-12-07,22,54,1
2012-12-07,22,68,57
2012-12-07,22,93,4
2012-12-07,23,5,30
2012-12-07,23,45,26
2012-12-07,24,6,59
2012-12-07,24,43,46
2012-12-07,24,60,1
2012-12-07,24,97,31
2012-12-07,25,45,117
2012-12-07,25,81,7
2012-12-07,26,5,117
2012-12-07,26,45,49
2012-12-07,27,9,28
2012-12-07,27,21,2
2012-12-07,27,68,26
2012-12-07,27,93,4
2012-12-07,28,5,23
2012-12-07,28,35,3
2012-12-07,28,45,56
2012-12-07,29,8,28
2012-12-07,29,41,26
2012-12-07,29,45,69
2012-12-07,30,16,60
2012-12-07,30,49,1
2012-12-07,30,51,2
2012-12-07,31,9,62
2012-12-07,31,45,76
2012-12-07,31,67,13
2012-12-07,31,98,4
2012-12-07,32,9,20
2012-12-07,32,19,1
2012-12-07,32,45,48
2012-12-07,32,58,4
2012-12-07,33,9,114
2012-12-07,33,93,3
2012-12-07,34,9,63
2012-12-07,34,45,112
2012-12-07,34,52,2
2012-12-07,34,93,3
2012-12-07,35,16,35
2012-12-07,35,24,5
2012-12-07,35,50,2
2012-12-07,35,66,15
2012-12-07,35,93,4
2012-12-07,36,9,32
2012-12-07,36,44,55
2012-12-07,37,5,40
2012-12-07,37,45,81
2012-12-07,38,9,98
2012-12-07,38,45,116
2012-12-07,38,52,1
2012-12-07,38,98,1
2012-12-07,39,9,2
2012-12-07,39,36,9
2012-12-07,40,5,79
2012-12-07,40,45,76
2012-12-07,40,51,1
2012-12-07,41,16,45
2012-12-07,41,68,18
2012-12-07,41,93,4
2012-12-07,42,5,55
2012-12-07,42,45,69
2012-12-07,42,82,2
2012-12-07,43,16,63
2012-12-07,43,37,16
2012-12-07,44,5,46
2012-12-07,44,68,59
2012-12-07,44,94,1
2012-12-07,45,9,44
2012-12-07,45,26,4
2012-12-08,1,9,37
2012-12-08,1,28,11
2012-12-08,1,40,1
2012-12-08,1,51,7
2012-12-08,1,93,4
2012-12-08,2,5,119
2012-12-08,2,11,1
2012-12-08,2,93,4
2012-12-08,3,5,76
2012-12-08,3,45,125
2012-12-08,3,93,1
2012-12-08,4,27,8
2012-12-08,4,90,2
2012-12-08,4,93,1
2012-12-08,4,97,9
2012-12-08,4,101,4
2012-12-08,5,16,43
2012-12-08,5,20,1
2012-12-08,5,32,2
2012-12-08,5,37,12
2012-12-08,5,93,2
2012-12-08,6,9,93
2012-12-08,6,45,49
2012-12-08,7,23,27
2012-12-08,7,93,8
2012-12-08,8,5,33
2012-12-08,8,23,9
2012-12-08,8,84,1
2012-12-08,8,93,6
2012-12-08,9,5,40
2012-12-08,9,42,6
2012-12-08,9,45,85
2012-12-08,10,5,97
2012-12-08,10,21,2
2012-12-08,10,37,17
2012-12-08,10,93,3
2012-12-08,11,9,49
2012-12-08,11,68,63
2012-12-08,11,87,2
2012-12-08,12,16,66
2012-12-08,12,37,17
2012-12-08,13,5,58
2012-12-08,13,36,73
2012-12-08,13,46,1
2012-12-08,14,9,22
2012-12-08,14,25,13
2012-12-08,14,33,2
2012-12-08,15,5,94
2012-12-08,15,15,8
2012-12-08,15,17,1
2012-12-08,15,49,5
2012-12-08,16,16,66
2012-12-08,17,9,130
2012-12-08,17,37,93
2012-12-08,18,5,22
2012-12-08,18,37,10
2012-12-08,19,16,29
2012-12-08,19,69,2
2012-12-08,19,75,2
2012-12-08,19,83,21
2012-12-08,19,93,5
2012-12-08,20,5,87
2012-12-08,20,41,40
2012-12-08,21,5,52
2012-12-08,21,44,105
2012-12-08,22,9,32
2012-12-08,22,68,86
2012-12-08,22,93,2
2012-12-08,23,5,74
2012-12-08,23,29,4
2012-12-08,23,45,49
2012-12-08,24,6,78
2012-12-08,24,43,47
2012-12-08,24,60,3
2012-12-08,24,97,63
2012-12-08,25,12,2
2012-12-08,25,45,121
2012-12-08,25,50,1
2012-12-08,25,81,6
2012-12-08,26,5,69
2012-12-08,26,45,58
2012-12-08,27,9,75
2012-12-08,27,21,1
2012-12-08,27,68,37
2012-12-08,27,80,1
2012-12-08,27,93,4
2012-12-08,28,5,89
2012-12-08,28,35,1
2012-12-08,28,45,64
2012-12-08,29,8,55
2012-12-08,29,41,24
2012-12-08,29,45,86
2012-12-08,30,16,73
2012-12-08,30,49,1
2012-12-08,30,51,1
2012-12-08,31,9,54
2012-12-08,31,45,110
2012-12-08,31,67,20
2012-12-08,32,9,72
2012-12-08,32,45,81
2012-12-08,32,51,6
2012-12-08,32,58,3
2012-12-08,32,93,10
2012-12-08,33,93,1
2012-12-08,34,9,46
2012-12-08,34,31,2
2012-12-08,34,45,112
2012-12-08,34,52,2
2012-12-08,34,93,4
2012-12-08,35,16,40
2012-12-08,35,24,8
2012-12-08,35,50,1
2012-12-08,35,66,24
2012-12-08,35,93,1
2012-12-08,36,9,41
2012-12-08,36,30,1
2012-12-08,36,44,73
2012-12-08,37,5,87
2012-12-08,37,15,2
2012-12-08,37,45,98
2012-12-08,37,53,1
2012-12-08,38,9,72
2012-12-08,38,45,108
2012-12-08,38,52,2
2012-12-08,39,9,2
2012-12-08,39,36,8
2012-12-08,40,5,90
2012-12-08,40,15,1
2012-12-08,40,45,112
2012-12-08,40,51,3
2012-12-08,40,93,6
2012-12-08,41,16,45
2012-12-08,41,68,51
2012-12-08,41,93,10
2012-12-08,42,5,48
2012-12-08,42,45,62
2012-12-08,42,82,2
2012-12-08,43,16,47
2012-12-08,43,37,18
2012-12-08,43,73,2
2012-12-08,44,5,62
2012-12-08,44,68,66
2012-12-08,45,9,14
2012-12-08,45,26,1
2012-12-09,1,9,73
2012-12-09,1,28,15
2012-12-09,1,51,1
2012-12-09,1,89,1
2012-12-09,1,93,15
2012-12-09,2,5,50
2012-12-09,3,45,107
2012-12-09,4,27,13
2012-12-09,4,97,10
2012-12-09,4,101,1
2012-12-09,5,16,32
2012-12-09,5,37,14
2012-12-09,5,93,8
2012-12-09,6,9,93
2012-12-09,6,45,81
2012-12-09,7,5,121
2012-12-09,7,23,41
2012-12-09,7,93,4
2012-12-09,8,5,57
2012-12-09,8,23,13
2012-12-09,8,59,1
2012-12-09,8,93,3
2012-12-09,8,100,2
2012-12-09,9,5,62
